curve_ID,originaltraitname,originaltraitunit,originaltraitvalue,standardisedtraitname,standardardisedtraitunit,standardisedtraitvalue,interactor1,habitat,common,ambienttemp,ambienttempunit,stage,doi,citation,figuretable,mismatch_A,notes
11,Juvenile Survival,proportion,0.31,Juvenile Mortality Rate,per capita per day,0.0053,Muscidifurax zaraptor,terrestrial,parasitoid wasp,15,Celsius,juvenile,10.1603/0046-225X-30.1.147,Lysyk 2001. Relationships Between Temperature and Life History Parameters ofMuscidifurax zaraptor (Hymenoptera: Pteromalidae). Environ. Entomol. 30: 1,Table 1,yes,
11,Juvenile Survival,proportion,0.87,Juvenile Mortality Rate,per capita per day,0.0039,Muscidifurax zaraptor,terrestrial,parasitoid wasp,20,Celsius,juvenile,10.1603/0046-225X-30.1.147,Lysyk 2001. Relationships Between Temperature and Life History Parameters ofMuscidifurax zaraptor (Hymenoptera: Pteromalidae). Environ. Entomol. 30: 1,Table 1,yes,
11,Juvenile Survival,proportion,0.96,Juvenile Mortality Rate,per capita per day,0.0022,Muscidifurax zaraptor,terrestrial,parasitoid wasp,25,Celsius,juvenile,10.1603/0046-225X-30.1.147,Lysyk 2001. Relationships Between Temperature and Life History Parameters ofMuscidifurax zaraptor (Hymenoptera: Pteromalidae). Environ. Entomol. 30: 1,Table 1,yes,
11,Juvenile Survival,proportion,0.94,Juvenile Mortality Rate,per capita per day,0.0043,Muscidifurax zaraptor,terrestrial,parasitoid wasp,30,Celsius,juvenile,10.1603/0046-225X-30.1.147,Lysyk 2001. Relationships Between Temperature and Life History Parameters ofMuscidifurax zaraptor (Hymenoptera: Pteromalidae). Environ. Entomol. 30: 1,Table 1,yes,
11,Juvenile Survival,proportion,0.74,Juvenile Mortality Rate,per capita per day,0.0183,Muscidifurax zaraptor,terrestrial,parasitoid wasp,33,Celsius,juvenile,10.1603/0046-225X-30.1.147,Lysyk 2001. Relationships Between Temperature and Life History Parameters ofMuscidifurax zaraptor (Hymenoptera: Pteromalidae). Environ. Entomol. 30: 1,Table 1,yes,
12,Immature development time,days,130.1,Juvenile Development Rate,1/days,0.0077,Muscidifurax zaraptor,terrestrial,parasitoid wasp,15,Celsius,juvenile,10.1603/0046-225X-30.1.147,Lysyk 2001. Relationships Between Temperature and Life History Parameters ofMuscidifurax zaraptor (Hymenoptera: Pteromalidae). Environ. Entomol. 30: 1,Table 1,yes,
12,Immature development time,days,33.2,Juvenile Development Rate,1/days,0.0301,Muscidifurax zaraptor,terrestrial,parasitoid wasp,20,Celsius,juvenile,10.1603/0046-225X-30.1.147,Lysyk 2001. Relationships Between Temperature and Life History Parameters ofMuscidifurax zaraptor (Hymenoptera: Pteromalidae). Environ. Entomol. 30: 1,Table 1,yes,
12,Immature development time,days,18.3,Juvenile Development Rate,1/days,0.0546,Muscidifurax zaraptor,terrestrial,parasitoid wasp,25,Celsius,juvenile,10.1603/0046-225X-30.1.147,Lysyk 2001. Relationships Between Temperature and Life History Parameters ofMuscidifurax zaraptor (Hymenoptera: Pteromalidae). Environ. Entomol. 30: 1,Table 1,yes,
12,Immature development time,days,13.9,Juvenile Development Rate,1/days,0.0719,Muscidifurax zaraptor,terrestrial,parasitoid wasp,30,Celsius,juvenile,10.1603/0046-225X-30.1.147,Lysyk 2001. Relationships Between Temperature and Life History Parameters ofMuscidifurax zaraptor (Hymenoptera: Pteromalidae). Environ. Entomol. 30: 1,Table 1,yes,
12,Immature development time,days,14.2,Juvenile Development Rate,1/days,0.0704,Muscidifurax zaraptor,terrestrial,parasitoid wasp,33,Celsius,juvenile,10.1603/0046-225X-30.1.147,Lysyk 2001. Relationships Between Temperature and Life History Parameters ofMuscidifurax zaraptor (Hymenoptera: Pteromalidae). Environ. Entomol. 30: 1,Table 1,yes,
12,Female Longevity,days,7.7,Female Mortality Rate,1/days,0.1299,Muscidifurax zaraptor,terrestrial,parasitoid wasp,15,Celsius,adult,10.1603/0046-225X-30.1.147,Lysyk 2001. Relationships Between Temperature and Life History Parameters ofMuscidifurax zaraptor (Hymenoptera: Pteromalidae). Environ. Entomol. 30: 1,Table 1,yes,
12,Juvenile Survival,%,0,Juvenile Mortality Rate,per capita per day,1,Paracoccus marginatu,terrestrial,mealy bug,15,Celsius,juvenile,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 2,yes,
12,Juvenile Survival,%,30.5,Juvenile Mortality Rate,per capita per day,0.0093,Paracoccus marginatu,terrestrial,mealy bug,18,Celsius,juvenile,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 2,yes,
12,Juvenile Survival,%,41.5,Juvenile Mortality Rate,per capita per day,0.0127,Paracoccus marginatu,terrestrial,mealy bug,20,Celsius,juvenile,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 2,yes,
12,Juvenile Survival,%,51.4,Juvenile Mortality Rate,per capita per day,0.0188,Paracoccus marginatu,terrestrial,mealy bug,25,Celsius,juvenile,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 2,yes,
12,Juvenile Survival,%,70.8,Juvenile Mortality Rate,per capita per day,0.0126,Paracoccus marginatu,terrestrial,mealy bug,30,Celsius,juvenile,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 2,yes,
12,Juvenile Survival,%,0,Juvenile Mortality Rate,per capita per day,1,Paracoccus marginatu,terrestrial,mealy bug,34,Celsius,juvenile,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 2,yes,
12,Juvenile Survival,%,0,Juvenile Mortality Rate,per capita per day,1,Paracoccus marginatu,terrestrial,mealy bug,35,Celsius,juvenile,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 2,yes,
12,Fecundity,no. of progeny,0,Fecundity Rate,no. of progeny/longevity,0,Paracoccus marginatu,terrestrial,mealy bug,15,Celsius,adult,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 3,yes,
12,Female Longevity,days,11.8,Female Mortality Rate,1/days,0.0847,Muscidifurax zaraptor,terrestrial,parasitoid wasp,20,Celsius,adult,10.1603/0046-225X-30.1.147,Lysyk 2001. Relationships Between Temperature and Life History Parameters ofMuscidifurax zaraptor (Hymenoptera: Pteromalidae). Environ. Entomol. 30: 1,Table 1,yes,
12,Female Longevity,days,6.5,Female Mortality Rate,1/days,0.1538,Muscidifurax zaraptor,terrestrial,parasitoid wasp,25,Celsius,adult,10.1603/0046-225X-30.1.147,Lysyk 2001. Relationships Between Temperature and Life History Parameters ofMuscidifurax zaraptor (Hymenoptera: Pteromalidae). Environ. Entomol. 30: 1,Table 1,yes,
12,Female Longevity,days,5.6,Female Mortality Rate,1/days,0.1786,Muscidifurax zaraptor,terrestrial,parasitoid wasp,30,Celsius,adult,10.1603/0046-225X-30.1.147,Lysyk 2001. Relationships Between Temperature and Life History Parameters ofMuscidifurax zaraptor (Hymenoptera: Pteromalidae). Environ. Entomol. 30: 1,Table 1,yes,
12,Female Longevity,days,4,Female Mortality Rate,1/days,0.25,Muscidifurax zaraptor,terrestrial,parasitoid wasp,33,Celsius,adult,10.1603/0046-225X-30.1.147,Lysyk 2001. Relationships Between Temperature and Life History Parameters ofMuscidifurax zaraptor (Hymenoptera: Pteromalidae). Environ. Entomol. 30: 1,Table 1,yes,
12,Fecundity,no. of progeny,160.6,Fecundity Rate,no. of progeny/longevity,3.995,Paracoccus marginatu,terrestrial,mealy bug,18,Celsius,adult,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 3,yes,
12,Fecundity,no. of progeny,231.6,Fecundity Rate,no. of progeny/longevity,6.4874,Paracoccus marginatu,terrestrial,mealy bug,20,Celsius,adult,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 3,yes,
12,Fecundity,no. of progeny,300.2,Fecundity Rate,no. of progeny/longevity,14.2275,Paracoccus marginatu,terrestrial,mealy bug,25,Celsius,adult,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 3,yes,
12,Fecundity,no. of progeny,82.2,Fecundity Rate,no. of progeny/longevity,4.2813,Paracoccus marginatu,terrestrial,mealy bug,30,Celsius,adult,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 3,yes,
12,Fecundity,no. of progeny,15.13,Fecundity Rate,no. of progeny/longevity,0,Paracoccus marginatu,terrestrial,mealy bug,34,Celsius,adult,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 3,yes,
12,Fecundity,no. of progeny,0,Fecundity Rate,no. of progeny/longevity,0,Paracoccus marginatu,terrestrial,mealy bug,35,Celsius,adult,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 3,yes,
13,Juvenile Development Time,days,NA,Juvenile Development Rate,1/days,0,Paracoccus marginatu,terrestrial,mealy bug,15,Celsius,juvenile,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 1,yes,
13,Juvenile Development Time,days,74.4,Juvenile Development Rate,1/days,0.0134,Paracoccus marginatu,terrestrial,mealy bug,18,Celsius,juvenile,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 1,yes,
13,Juvenile Development Time,days,45.9,Juvenile Development Rate,1/days,0.0218,Paracoccus marginatu,terrestrial,mealy bug,20,Celsius,juvenile,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 1,yes,
13,Juvenile Development Time,days,25.9,Juvenile Development Rate,1/days,0.0386,Paracoccus marginatu,terrestrial,mealy bug,25,Celsius,juvenile,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 1,yes,
13,Juvenile Development Time,days,23.2,Juvenile Development Rate,1/days,0.0431,Paracoccus marginatu,terrestrial,mealy bug,30,Celsius,juvenile,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 1,yes,
13,Juvenile Development Time,days,NA,Juvenile Development Rate,1/days,0,Paracoccus marginatu,terrestrial,mealy bug,34,Celsius,juvenile,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 1,yes,
13,Juvenile Development Time,days,NA,Juvenile Development Rate,1/days,0,Paracoccus marginatu,terrestrial,mealy bug,35,Celsius,juvenile,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 1,yes,
13,Juvenile Survival,%,14.516,Juvenile Mortality Rate,per capita per day,0.0165,Rhopalosiphum maidis,terrestrial,aphid,6,Celsius,juvenile,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 1,yes,
13,Juvenile Survival,%,70.588,Juvenile Mortality Rate,per capita per day,0.0123,Rhopalosiphum maidis,terrestrial,aphid,10,Celsius,juvenile,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 1,yes,
13,Female Longevity,days,0,Female Mortality Rate,1/days,1,Paracoccus marginatu,terrestrial,mealy bug,15,Celsius,adult,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 3,yes,
13,Female Longevity,days,40.2,Female Mortality Rate,1/days,0.0249,Paracoccus marginatu,terrestrial,mealy bug,18,Celsius,adult,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 3,yes,
13,Female Longevity,days,35.7,Female Mortality Rate,1/days,0.028,Paracoccus marginatu,terrestrial,mealy bug,20,Celsius,adult,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 3,yes,
13,Female Longevity,days,21.1,Female Mortality Rate,1/days,0.0474,Paracoccus marginatu,terrestrial,mealy bug,25,Celsius,adult,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 3,yes,
13,Juvenile Survival,%,85.507,Juvenile Mortality Rate,per capita per day,0.0112,Rhopalosiphum maidis,terrestrial,aphid,15,Celsius,juvenile,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 1,yes,
13,Juvenile Survival,%,81.013,Juvenile Mortality Rate,per capita per day,0.01,Rhopalosiphum maidis,terrestrial,aphid,20,Celsius,juvenile,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 1,yes,
13,Juvenile Survival,%,96.61,Juvenile Mortality Rate,per capita per day,0.0059,Rhopalosiphum maidis,terrestrial,aphid,25,Celsius,juvenile,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 1,yes,
13,Juvenile Survival,%,82.927,Juvenile Mortality Rate,per capita per day,0.0328,Rhopalosiphum maidis,terrestrial,aphid,30,Celsius,juvenile,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 1,yes,
13,Juvenile Survival,%,3.448,Juvenile Mortality Rate,per capita per day,0.1207,Rhopalosiphum maidis,terrestrial,aphid,35,Celsius,juvenile,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 1,yes,
13,Female Longevity,days,19.2,Female Mortality Rate,1/days,0.0521,Paracoccus marginatu,terrestrial,mealy bug,30,Celsius,adult,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 3,yes,
13,Female Longevity,days,0,Female Mortality Rate,1/days,1,Paracoccus marginatu,terrestrial,mealy bug,34,Celsius,adult,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 3,yes,
13,Female Longevity,days,0,Female Mortality Rate,1/days,1,Paracoccus marginatu,terrestrial,mealy bug,35,Celsius,adult,10.1603/0022-0493-101.6.1798,Amarasekare et al. 2008. Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae). J. Econ. Entomol. 101: 6,Table 3,yes,
13,Fecundity,egg/female/generation,0,Fecundity Rate,no. of progeny/longevity,0,Planococcus citri,terrestrial,mealy bug,15,Celsius,adult,10.2298/abs0902329g,"Goldasteh et al. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus [Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61: 2",Table 3,yes,
13,Fecundity,egg/female/generation,24.9,Fecundity Rate,no. of progeny/longevity,0.52653838,Planococcus citri,terrestrial,mealy bug,18,Celsius,adult,10.2298/abs0902329g,"Goldasteh et al. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus [Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61: 2",Table 3,yes,
13,Fecundity,egg/female/generation,84.04,Fecundity Rate,no. of progeny/longevity,1.920914286,Planococcus citri,terrestrial,mealy bug,20,Celsius,adult,10.2298/abs0902329g,"Goldasteh et al. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus [Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61: 2",Table 3,yes,
